SURVEY_ID,SURVEY_RESPNS_ID,SURVEY_AA_CUST_UNIQUE_ID,SEG_DEP_DT,SEG_DEP_AIRPRT_IATA_CD,SEG_ARVL_AIRPRT_IATA_CD,OPERAT_FLIGHT_NBR,FLEET_CD,SUBFLEET_CD,CABIN_FLOWN_CD,LIKELIHOOD_RECOMMEND_ORIG_LANG_TXT,LIKELIHOOD_RECOMMEND_SCL,NET_PROMO_CATG,Wifif Category
SV_4SJm25NwBp7FfRs,R_3ffUepI4YKPv6GF,8186269073.0,2026-08-02,OMA,DFW,2899,737,38R,Y,Estaría bien que solo fuera más sencillo conectarse al wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5ReF372jv7V5NO7,366864063.0,2026-02-06,DEN,CLT,2381,321,A21,C,on both legs of my flights you were out of Prosecco and I know I'm 60 but I've yet to figure out how to really access wifi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5pu3s3VkVgVVEyG,6658190.0,2026-04-21,STL,DFW,1410,737,38R,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3ZIXRsX0IEdmzfz,449562212.0,2026-01-12,AUA,CLT,1747,737,38K,Y,Make it easier to get on the wifi,10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5F4G6xJN3GhFcPQ,10127158.0,2026-06-21,ORD,BOS,1461,737,38K,Y,Flight was delayed due to mechanical failure and replacement flight did not have functioning wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6fiDvqzPthk8XT7,228167980.0,2026-01-05,CLT,SRQ,5466,CRJ,CP9,Y,"Did well: on time, courteous, professionalImprove: larger planes out of ERI with wifi",10,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6dWCNbM5RsTdQyZ,370506392.0,2026-02-07,PSP,DFW,1439,321,32N,Y,On time. Clean modern plane.... LOVE the new WIFI,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3gioLrtbW8VlI6f,519743273.0,2026-08-21,BOS,LGA,4639,EMJ,E75,Y,The flight from LGA to CAE had no wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_D1rKdnFre69rXjj,187526049.0,2026-07-07,PHX,PSC,6220,EMJ,O75,Y,Direct flight to PSC from PHX and free wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5PoJgTmPL2mluhM,394577992.0,2026-05-16,BOS,IND,4726,EMJ,E75,Y,Broken Wifi,10,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_13eLQVPEBYXSkRM,8172235516.0,2026-04-05,LAX,HNL,143,321,32E,Y,Seats comfortable. Appreciated free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1eDc0Ef7SrKM2ZD,1752729973.0,2026-04-14,MCI,DFW,3126,320,320,Y,geting the WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_53efWvAfBiYMi5L,1569968863.0,2026-02-24,SDQ,MIA,2171,737,38R,Y,"Love the punctuality, the new menu to order food and beverage and the wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_77kTEWK1ZFGca7U,8077025556.0,2026-08-19,EWR,MIA,1152,737,38K,Y,free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3cWImC5aXChTGHD,8121043736.0,2026-01-16,JAX,DFW,2415,737,38K,Y,I enjoyed the free inflight WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7019ghU40Gm9S47,1412303989.0,2026-06-16,DFW,ATH,216,777,77W,Y,I could not connect to wifi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3MQDzsg5lJZ5gmR,359260009.0,2026-04-18,FCO,JFK,235,787,789,C,The preorder meals did not make the flight.  Not sure why all domestic flights are free wifi but the international flights are still pay wifi,5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_3hyIe6H6r5FoHL0,381803618.0,2026-04-21,PLS,CLT,611,737,38K,Y,Very smooth flight. Good customer service and access to free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3TR9mJ1SMT8ebjg,1748833152.0,2026-06-28,RNO,PHX,4165,EMJ,E7M,Y,"Nice workers, on-time flights, free WiFi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7qgEKx36OR4rCyZ,71245751.0,2026-08-08,ACK,CLT,3677,EMJ,E7M,Y,there is always room to improve...I had a bad flight back from london last month but this flight was fine...no wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5IaWcEeapjYBL0s,508473434.0,2026-01-16,LGA,MIA,3330,321,A21,Y,"Flight was fine but there were no snack boxes for EXP in economy, and there was no free wifi and no way to use t-mobile to get 1 hour free wifi",4,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_6Pct3SU0DjIa3BQ,111341839.0,2026-04-12,LAX,ABQ,4891,CRJ,OO7,Y,Have working wifi,2,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1ptzImzvGX6Nxi9,371510688.0,2026-07-24,DFW,SGU,4819,CRJ,CR9,Y,No Wifi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7R81Ux9NJaoLNpQ,376413078.0,2026-03-03,PHX,DEN,1414,737,38K,Y,it was nice to have access to wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3OQIweKGhK3jKrT,182795186.0,2026-04-03,PBI,PHL,2642,737,38R,Y,"When a flight is cancelled, have a direct flight option to make up for it. Also maybe like free wifi",3,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_3uKuX3uu2MLT6fv,8109672117.0,2026-01-03,TPA,CLT,2915,321,32C,Y,"Boarding was an easy process, no complaints. Wish i didnt have to pay for wifi",10,Promoter,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_5EbjdrAB7usEZv4,8159126496.0,2026-01-11,AVL,DFW,3073,319,A19,Y,I like the easy check in and the free WiFi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_67JNXp88v4jmLSv,8177379001.0,2026-05-20,DEN,ORD,1647,319,A19,Y,The trip was amazing especially the free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5aXl9C7ockvNk7V,369964638.0,2026-06-03,PHX,HNL,693,321,32E,Y,Wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5KZLgp23xt8ZAP1,1699775872.0,2026-04-23,JAX,CLT,2220,321,32C,Y,Everyone was friendly. Love free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6Yq0gzc9qgebCPn,429237675.0,2026-05-18,MDE,MIA,1128,737,38R,Y,there was wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5q3aSlgO8t0iES6,8118765200.0,2026-03-21,GIG,JFK,974,787,788,Y,It was awesome! I love the free Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5LfzDwayoqDxFfz,1434031168.0,2026-07-01,LAX,CLT,1208,321,32E,Y,"Customer service, leg room, wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5FQe1wbLlIXamp0,8160189543.0,2026-06-28,TVC,DFW,2870,737,38R,Y,Prompt flight timesFree wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3VQ0YMgrr0RjDUM,1208945131.0,2026-02-20,CLT,SDF,1760,737,38K,C,Upgraded and nice staff.  Clean planes and free WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3hNpFNOX0zeiGdL,8107116487.0,2026-05-29,LGA,DFW,1056,321,32C,Y,"On time flight, efficient staff, comfortable seats, free WiFi",8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5qb9VYlhFuW8XYx,129058773.0,2026-06-28,RIC,CLT,1063,321,32C,Y,Much better in-flight entertainment than in the past....effective wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_72mTR1dFzYHPKA0,8167031375.0,2026-06-23,PHL,SAV,5621,CRJ,CP9,Y,"On time, free carry-on & free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6dE7jtTSIh5Gzlc,368020832.0,2026-05-12,PHX,DFW,1663,321,A21,C,I love the new free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6QLJQJoHCl5xV6U,366573036.0,2026-06-30,MDT,PHL,5965,ERJ,EMP,Y,Terrible Wifi,4,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7q2axSJgDHFKCel,568330680.0,2026-06-14,CHO,CLT,6007,ERJ,EMP,Y,Flights on time. Friendly staff. Short times. Easy to connect to wIfi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5YtuRAlNBZdLXpv,1446502199.0,2026-06-04,LGA,MEM,4461,EMJ,E75,Y,On time and clean which is great but I want free wifi,6,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_8f0FyHeOaCAYn6L,8402383.0,2026-07-04,MIA,LHR,38,777,77W,C,Dinner horribleEven in business class has to pay for wifi,4,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_6qL5NKjXKpJ8XBU,395890475.0,2026-01-17,LAX,DCA,1233,321,32E,Y,Wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5zkKyR81WjixguV,122826619.0,2026-02-14,MIA,PLS,1900,737,38R,Y,"Sooth ride, attentive flight attendants and free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7sZ2623n6iR9zu3,1413117496.0,2026-01-13,CLE,DFW,3118,737,38K,Y,Free wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2bVQjN6pjAHO8TM,186429746.0,2026-07-07,LGA,DTW,4598,EMJ,R75,Y,"Long delays, lack of information, broken in-flight wifi",1,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_19gGjQpPW98XeLu,913027177.0,2026-01-19,MEX,CLT,758,737,38M,Y,Movie screens would be nice and we couldn't get WiFi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1QqVtGsKaR5tf0d,6093162.0,2026-02-08,PSP,DFW,2008,321,32C,Y,ATT WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6diB83TPv5OvERP,466651713.0,2026-04-19,LHR,RDU,173,777,772,Y,WiFi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1FffQZnvKJ8kFTX,554135882.0,2026-01-15,MIA,BAQ,1139,737,38M,Y,No TV and it was complicated to access wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1NDOSlgqU5eyyC9,571256566.0,2026-05-02,IAH,PHL,2153,320,A05,Y,Impove wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_35sFt8i3pl8Sh4R,383684434.0,2026-04-28,RDU,DFW,802,321,A21,Y,"Friendly staff, comfortable seat, good wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7rI9FSop033qHK9,38673713.0,2026-01-11,PHX,AUS,2163,319,A19,C,Flight attendant was great. Terrible wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1dbscYwP2oyeLb9,891889583.0,2026-07-31,ANU,JFK,1359,737,38M,Y,no wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6L4xjCt17ueKrlv,8171539524.0,2026-05-09,JFK,BDA,3210,737,38M,C,the only problem for me is that I can never get onto the wifi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1s4ZUrU2O0d6eHz,8068189146.0,2026-06-28,CLT,LAX,1502,321,32C,Y,Flight had no WiFi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_64twD4WWggYslup,261265905.0,2026-02-08,MIA,LIR,1383,737,38K,Y,Smooth ride and Early landing.  Liked plugging in my phone but couldn't ********** up to wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1IouJsujefGcxk8,9519781.0,2026-06-26,LGA,MIA,1249,321,32C,C,Got to have WiFi,1,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_10UY39Aua4EtlXz,496978632.0,2026-07-06,LAX,MCO,1118,321,A21,Y,air too warm - no WiFi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6nJmwuqvgXLIyCX,5440414.0,2026-08-15,PHX,CLT,1678,321,32E,Y,on time and excellent wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5M4KhMZKLtawJvc,1690121414.0,2026-05-20,MIA,BCN,112,777,772,Y,Seat back display not working and could not connect to wifi,0,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3c61J6SCeJOncIE,1365665569.0,2026-01-16,MSP,DFW,894,737,38K,Y,Love the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6xYACxxc9ySpOG5,558705703.0,2026-04-27,CLT,OMA,961,320,320,Y,better wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3c5BplYOic6ZRn7,8055648062.0,2026-01-09,ORD,CVG,5443,CRJ,CR7,C,"No TV in first class, no power outlet no wifi",4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7EDSjR9SsLo5ewe,425872721.0,2026-08-17,CHS,LGA,4351,EMJ,E7R,C,No wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5VtEnh1s5a6l3MJ,202337927.0,2026-02-24,SAF,LAX,6376,CRJ,OO7,C,"Better flight attendants, better wifi",3,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_73V1Opi2t1sD4SO,1846432707.0,2026-04-12,SAV,CLT,6130,ERJ,EMP,Y,The plane was tiny and didn't have wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1NyNb1W1oL6Ju1Q,629193946.0,2026-07-27,NAS,PHL,1331,737,38K,Y,i love flying american!  i love the phone charger and free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3eQO38YUsHsB5UO,369172232.0,2026-06-27,NAP,PHL,781,787,788,Y,No free wifi,8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_5qKJKQqeaaMQQGs,136042834.0,2026-03-13,TPA,DFW,2322,737,38R,Y,intermittent WIFI,3,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7QJTJV59xif2JIB,8161824837.0,2026-02-14,BDL,ORD,3962,EMJ,E7M,Y,Clearer instructions on accessing Wifi,5,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6KZciUg8NA0Gktn,472851521.0,2026-06-28,PHX,MSP,2146,737,38K,Y,Delayed for like an hour and no wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3laWpCogc11EEKe,9211507.0,2026-04-28,PHL,LAX,2296,321,32E,Y,On time professionals yet kind crew. Need shuttle to and from gate especially when landing in Bradley terminal. Should have screens to watch entertainment not just wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7dtunmBiWipuKJ0,10714289.0,2026-05-29,BNA,MIA,1521,737,38K,Y,On time. Near club. Great WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_71Ghnm4RrbiQQ5H,58131869.0,2026-02-13,PBI,PHL,2642,737,38K,C,Very Efficient and arrived early.  Love the free WIFI,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2uOtXFZe9oI32TL,502336321.0,2026-07-16,SLC,DFW,2613,321,A21,Y,No wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7ssq853FwHLKQJX,8357534.0,2026-06-04,PBI,DCA,2281,320,320,Y,Free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5PBOetFCq4ywaFz,295334786.0,2026-08-03,DFW,TUS,1014,737,38K,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6dVWcRKkHAZopVS,9108355.0,2026-02-27,COS,DFW,2788,737,38K,Y,Enjoyed the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3mfTR3MhPKig5dQ,519961980.0,2026-02-03,PHX,JFK,2315,737,38K,Y,Significant delays in both directions and slow wifi,3,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3IWxefKVUZjDHEs,52218943.0,2026-08-11,CLT,MCI,1616,737,38R,Y,Great flight staff and clear communications. No problems with WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1gqdsgdOmEgU8NY,151711945.0,2026-05-23,LAX,MIA,345,321,32E,C,No wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5nT0rEoe6uYmEv8,8146459750.0,2026-05-17,CLT,DFW,840,321,32C,Y,I don;t like the fact I can't access the WiFi,10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5LtUDUtCZIdY3tP,166337049.0,2026-06-27,TYS,DFW,2876,321,A21,Y,"Everything was smooth, and i appreciated the complementary wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_sNod9VNseOuCqhr,642175565.0,2026-07-11,ECP,CLT,5188,CRJ,CP9,Y,Bad delays and no wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_2R9yKcyPAXiAJmN,363417066.0,2026-07-08,LAX,LHR,136,777,77W,C,No wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1IWuCcsUFLc0u6a,365294380.0,2026-01-05,SBP,PHX,3516,EMJ,E7M,Y,Have wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5m3LaSOgDpwyiSy,8070455249.0,2026-04-15,SAT,CLT,1119,737,38M,Y,"Seat back entertainment, working wifi",7,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_64NtaZldXyuq7kr,832772012.0,2026-08-10,RNO,DFW,1361,737,38R,C,"RNO to DFW - 3 hour flight, no food options in first class?  DFW to MLI, nice new plane, no wifi",8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_57rvtqpiqC72OYx,8040054325.0,2026-04-05,LGA,PBI,3326,737,38K,Y,"Staff were polite and pricing ok but delayed departure, cramped terminal, difficult to connect to WIFI",8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3Eurtkc6BvlniEL,3529473.0,2026-07-11,BGI,JFK,1044,737,38M,Y,Unreliable wifi,5,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7XccNX8HWX5LwIQ,855878.0,2026-07-01,BOS,MIA,1562,321,32E,Y,"Delayed, no free wifi",6,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_11YIHaYLfDMatil,8167080312.0,2026-04-20,PHX,PHL,1511,321,32E,Y,Decent flight. Nice to have in flight wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1f07D8iPOoicYVj,390790455.0,2026-04-16,JFK,LAX,306,777,772,W,HAVE WORKING WIFI,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5ROGA4SQGsDiuKY,8162246221.0,2026-02-04,BOS,LGA,4620,EMJ,E75,Y,"Tiny seats and got nothing more than a small glass of water,  and broken wifi",3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5m6j9sWuCth3eXT,370907841.0,2026-01-07,RDU,DCA,3792,EMJ,E7M,Y,"Easy boarding, love the high speed wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6G1wTboszgHw8RZ,1441222235.0,2026-03-20,DFW,DEN,577,321,32C,Y,"On time, smooth flight, easy access to wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1kRcJNFSiXzP7FD,213288948.0,2026-05-28,SFO,ORD,2543,737,38R,Y,Bad wifi,1,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5KeGX20nF0GbPa4,40847438.0,2026-02-18,RIC,CLT,760,321,32C,Y,Not happy to have NO screens.  I do appreciate the usb chargers and the free wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1njCfqyaIQtUZ0d,8136853846.0,2026-03-17,BNA,PHL,883,319,19W,Y,I loved the snacks and free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_61bGepCTNFI2ZlT,10702506.0,2026-04-28,CLT,DCA,2333,320,320,Y,no wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5GNBpi8Fze2CIvd,341450718.0,2026-02-04,CLT,SLC,2878,737,38R,C,"Food was good (had to short rib), service was excellent.  Flight was smooth, with good communication from the pilot.  Arrived 30 minutes early.  Not sure what else a passenger could expect.  Also, I really enjoyed the Wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1M3Vpo06NsspKWl,8167448181.0,2026-05-07,MIA,LAS,3135,737,38K,Y,"Flights were on time,  boarding process efficient,  staff friendly,  free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7Y7dzqTiLRSXDGx,1400750107.0,2026-03-27,RDU,CLT,2704,321,32N,Y,wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7CZ9Pb6CWMe3Ik9,368863356.0,2026-01-30,RDU,MIA,3822,EMJ,E7M,C,4 hours late and no wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3enoHSICH4jtdof,543781988.0,2026-07-24,DFW,COS,1697,737,38K,Y,"Ease of booking, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3FHJNrQ5l0w3EWZ,58849598.0,2026-05-13,TPA,DCA,3036,320,320,C,Enjoying the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3pmoYXP2Q4xGJs4,8009546034.0,2026-02-10,PHL,BNA,5058,CRJ,CP9,Y,In flight service & wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6wsjdi9H9fjYYmt,502951242.0,2026-03-29,LAX,SAT,6213,EMJ,O75,Y,Internet,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5Qh1ahFcxdwQV8W,1848946805.0,2026-08-09,LAX,DFW,1504,737,38K,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2V9eCfgv9uhWi5L,241382815.0,2026-07-25,ORD,LIT,3561,EMJ,E7Q,C,No wifi,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5lcRqyyZJrj4MVF,8148866142.0,2026-01-05,LGA,TUL,4520,EMJ,E75,Y,No WiFi on flight that was supposed to have wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6CDdTqnvyyajSs5,8098521079.0,2026-05-28,DFW,PHL,1100,321,32E,Y,"Internet was not working. I could not get my work done, nor did I pre download music or a movie so I just had to sit there due to no internet/wifi",7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1lsmXmSIbepKMn8,94698530.0,2026-01-23,ICN,DFW,280,777,772,C,free wifi,8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_6yN668IyaTROWWZ,1514498780.0,2026-08-08,DFW,VPS,2501,321,A21,Y,No wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7pXqq2b4jAm5hW0,8112172613.0,2026-02-06,MIA,BDL,1256,737,38K,Y,Got me home; good wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5EJRgtOm62ws6du,1514678263.0,2026-04-22,LGA,GSP,4787,EMJ,R75,Y,"everthing was great, nothing to complain about at all. the Stewardesses were especially fantastic and helped with the issue I had connecting to the in-flight WIFI",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3PcyOn7d8G3HZkm,64932827.0,2026-06-20,AUS,PHL,1407,319,A19,Y,"everything went smoothly, flight landed early, AA app on phone very helpful and was able to use in flight WiFi",9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5c74elmZm4LfkQK,8170017877.0,2026-03-23,IND,PHX,1430,737,38K,Y,better wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6flmay7DrY6G7Ir,8158398259.0,2026-03-07,MKE,DFW,1418,320,A05,Y,"Flights on time, comfortable seats, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_Z2cwVuZ28Ekkf2V,10888435.0,2026-07-22,ORD,SFO,1620,737,38K,Y,Flight was on time and enjoyed free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5ZWh6zLYpVXy84p,8069588691.0,2026-01-28,CHA,DFW,5439,CRJ,CP9,Y,The flight went pretty smooth. I really enjoyed the free WIFI,7,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_8B3y30PNN7iqGMp,4152433.0,2026-05-15,GSO,PHL,6120,ERJ,EMP,Y,Seat was very uncomfortable. No wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3FJav8g5clBZv40,533067879.0,2026-07-20,LAX,XNA,6187,EMJ,O75,Y,"Seat was okay with average leg room, slight delay, mediocre terminal at LAX, good wifi",7,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1meZTXHE9850l5O,9678850.0,2026-02-10,AUS,JFK,3256,737,38K,Y,"Wonderful flight, clean comfy plane and love the included wifi",10,Promoter,Satisfied with Wi-Fi Experience
